payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price,total_price
P028,C005790,T036669,I00117,S00618,4,ct,46,184
P039,C000911,T091658,I00195,S00571,10,ct,12.5,125
P006,C008631,T041577,I00196,S00595,7,ct,16,112
P032,C008183,T016512,I00203,S00393,2,ct,18,36
P013,C000152,T063245,I00131,S0055,6,ct,14,84
P012,C000148,T055199,I00205,S00178,9,ct,16,144
P012,C009089,T010870,I00121,S0052,2,ct,17,34
P007,C000139,T039789,I00107,S0027,10,oz,20,200
P007,C006506,T070182,I00170,S00597,11,ct.,15,165
P009,C007236,T012943,I00074,S00268,6,bottles,20,120
P029,C001649,T085468,I00150,S0042,10,bags,16,160
P032,C008302,T07342,I00167,S0084,4,ct,14,56
P030,C008439,T078495,I00134,S00548,9,ct,16,144
P005,C000211,T092300,I00049,S00529,1,cans,8,8
P020,C001922,T085730,I00160,S00633,8,bags,17,136
P021,C001566,T015356,I00026,S00706,10,cans,6.75,67.5
P016,C000821,T042971,I00080,S00699,2,bottles,22,44
P028,C006645,T060566,I00046,S00252,5,cans,8,40
P032,C007485,T053802,I00144,S00399,8,ct,20,160
P021,C001884,T022917,I00080,S0030,1,bottles,22,22
P028,C001117,T058406,I00180,S00467,2,ct,19,38
P017,C007914,T029105,I00210,S00126,2,ct,15,30
P028,C003684,T055621,I00038,S0081,11,bottles,23,253
P019,C001565,T023050,I00257,S00508,9,ct,21,189
P004,C003330,T011003,I00110,S00387,6,oz,22.5,135
P031,C006623,T031631,I00107,S0022,9,oz,20,180
P039,C006795,T029704,I00076,S00198,5,cans,6.75,33.75
P014,C007302,T067389,I00027,S00355,2,cans,16.25,32.5
P017,C000389,T02931,I00124,S00141,11,ct,15,165
P019,C007498,T047576,I00190,S00431,11,ct,16,176
P012,C008399,T069817,I00064,S00537,2,cans,40,80
P021,C006222,T075367,I00054,S0070,10,cans,40,400
P004,C001007,T012312,I00118,S0044,7,ct,42,294
P012,C002536,T017392,I00251,S00543,3,oz,13,39
P010,C001225,T077195,I00015,S00168,4,cans,6.75,27
P039,C004815,T046685,I00205,S00168,2,ct,16,32
P028,C009012,T036272,I00192,S0092,2,ct,24,48
P009,C001085,T011149,I00223,S00447,8,ct,13.5,108
P029,C005303,T083765,I00262,S00284,8,ct,14,112
P008,C003163,T076958,I00075,S00238,9,cans,15.5,139.5
P005,C007619,T09087,I00249,S00276,4,pack,16,64
P003,C006686,T090122,I00110,S00671,6,oz,22.5,135
P026,C006986,T082022,I00021,S00165,2,cans,6.75,13.5
P022,C004127,T07916,I00006,S00522,4,cans,16.25,65
P025,C002745,T037705,I00026,S00553,4,cans,6.75,27
P013,C005870,T010534,I00007,S00152,7,cans,6.75,47.25
P020,C001043,T05232,I00055,S00521,3,cans,40,120
P028,C002337,T060158,I00068,S0072,10,bottles,20,200
P011,C001410,T026881,I00082,S00492,2,ct,15,30
P014,C001272,T09478,I00220,S00283,3,ct,14,42
P009,C004159,T047351,I00057,S00383,8,bottles,24,192
P015,C005492,T093375,I00217,S00697,10,oz,20.5,205
P020,C002557,T013076,I00043,S00264,2,bottles,24,48
P030,C007522,T065770,I00211,S00329,4,ct.,15,60
P005,C008173,T02741,I00257,S00376,6,ct,21,126
P036,C006378,T054840,I00151,S00311,9,bags,17,153
P026,C007245,T010173,I00114,S0050,4,ct,44,176
P031,C004571,T065871,I00094,S00436,5,bottles,11,55
P022,C005069,T023721,I00064,S00282,6,cans,40,240
P025,C008094,T08360,I00061,S00374,9,cans,55,495
P021,C002417,T017188,I00101,S0077,11,tubs,15,165
P033,C001115,T07544,I00109,S00336,5,oz,17,85
P015,C001472,T049207,I00153,S00509,11,bags,15,165
P023,C002378,T09301,I00253,S00426,10,bags,21,210
P004,C008573,T099122,I00171,S00224,7,ct,16,112
P024,C003937,T019785,I00041,S0005,5,bottles,23,115
P016,C007932,T041024,I00234,S00400,8,ct,13,104
P036,C000970,T012642,I00064,S00492,10,cans,40,400
P020,C004943,T013648,I00187,S00126,3,ct.,13,39
P039,C008511,T033784,I00001,S0099,8,cans,11.5,92
P031,C002838,T015078,I00060,S00147,9,bottles,22,198
P023,C005546,T010574,I00089,S00662,4,bottles,9,36
P038,C002863,T046190,I00043,S00392,10,bottles,24,240
P019,C002976,T089587,I00153,S00315,9,bags,15,135
P027,C009014,T062137,I00125,S00275,10,ct,15,150
P038,C008705,T012043,I00149,S0034,6,ct,15,90
P037,C004212,T061665,I00028,S00334,1,cans,6.75,6.75
P026,C001713,T038416,I00168,S00257,1,ct,18,18
P027,C004236,T079823,I00204,S00530,5,ct,17,85
P034,C006107,T031497,I00090,S00719,10,bottles,9,90
P005,C007834,T098594,I00063,S00383,6,cans,40,240
P033,C003242,T027835,I00238,S00709,2,ct,12,24
P039,C002001,T012262,I00088,S00263,3,bottles,17,51
P029,C001798,T020109,I00218,S00465,7,ct,6,42
P007,C005737,T043009,I00178,S0042,4,ct,26,104
P024,C007653,T012224,I00142,S0006,1,ct,12.5,12.5
P033,C006314,T035001,I00180,S0011,9,ct,19,171
P010,C008103,T027037,I00001,S00328,7,cans,11.5,80.5
P010,C008568,T099678,I00102,S00613,3,tubs,16,48
P023,C001566,T088575,I00243,S00516,6,oz,16,96
P031,C002329,T084211,I00167,S00201,7,ct,14,98
P016,C006427,T02339,I00220,S0057,3,ct,14,42
P028,C000234,T066227,I00255,S00183,6,pack,20,120
P007,C001944,T026899,I00097,S0061,11,cartons,19,209
P016,C005024,T049166,I00084,S00503,1,bottles,18,18
P017,C001001,T047292,I00169,S00589,3,ct,17,51
P004,C001595,T020251,I00120,S00656,4,ct,9,36
P013,C004002,T078331,I00202,S00405,7,ct.,12,84
P013,C002848,T043038,I00003,S00726,9,cans,6.75,60.75
P030,C005505,T064601,I00080,S0012,6,bottles,22,132
P015,C005725,T069580,I00179,S00232,2,ct,19,38
P026,C004646,T073328,I00200,S00349,7,bars,20,140
P010,C007305,T054929,I00233,S00372,6,ct,12,72
P038,C007059,T025167,I00032,S00638,9,cans,16,144
P032,C008471,T090756,I00016,S00374,2,cans,16.25,32.5
P023,C000257,T025521,I00048,S00511,10,cans,8,80
P012,C002084,T088802,I00023,S00269,11,cans,6.75,74.25
P009,C008319,T054735,I00055,S00516,11,cans,40,440
P014,C006842,T032914,I00168,S00131,10,ct,18,180
P026,C006851,T080707,I00050,S00120,9,cans,8,72
P002,C003234,T038168,I00051,S0040,5,cans,23,115
P007,C004686,T057707,I00140,S0075,3,ct,29,87
P021,C007412,T083920,I00239,S00274,1,pk,14,14
P029,C008018,T031131,I00001,S00500,2,cans,11.5,23
P024,C004518,T080325,I00192,S00276,8,ct,24,192
P012,C005499,T040277,I00019,S00136,2,cans,6.75,13.5
P008,C003376,T087245,I00068,S00657,3,bottles,20,60
P020,C003312,T033075,I00109,S00245,3,oz,17,51
P029,C006182,T016838,I00068,S0036,5,bottles,20,100
P020,C008848,T038821,I00130,S00419,5,ct,14,70
P026,C007955,T020300,I00029,S00179,11,cans,11.5,126.5
P038,C002885,T084386,I00045,S00518,9,cans,8,72
P010,C003596,T091028,I00015,S00269,11,cans,6.75,74.25
P024,C002811,T042346,I00008,S0093,6,cans,16.25,97.5
P001,C008710,T091121,I00080,S00675,4,bottles,22,88
P021,C004587,T054091,I00059,S00558,11,bottles,22,242
P014,C008421,T051309,I00193,S00300,3,ct,18,54
P021,C005893,T044719,I00014,S00221,6,cans,6.75,40.5
P026,C002568,T026576,I00255,S00460,4,pack,20,80
P029,C000826,T048528,I00031,S00412,2,cans,16,32
P032,C003785,T021663,I00150,S00471,9,bags,16,144
P022,C006311,T061918,I00144,S00256,11,ct,20,220
P036,C002959,T065819,I00263,S00698,8,Ct,14,112
P029,C004671,T038236,I00016,S00542,2,cans,16.25,32.5
P013,C005584,T087605,I00238,S00587,1,ct,12,12
P001,C003840,T096749,I00014,S00385,8,cans,6.75,54
P036,C000415,T054983,I00156,S00628,6,bags,17,102
P004,C000318,T071253,I00158,S00558,1,,17,17
P020,C003042,T069764,I00180,S00272,1,ct,19,19
P028,C005552,T047738,I00049,S00135,1,cans,8,8
P006,C007564,T085536,I00079,S00288,3,bottles,17,51
P018,C006213,T054483,I00003,S00301,5,cans,6.75,33.75
P009,C002060,T013475,I00208,S00390,11,ct,14,154
P019,C002409,T037811,I00229,S00601,8,ct,13,104
P022,C001779,T024003,I00072,S00363,5,bottles,20,100
P030,C001404,T073135,I00157,S00612,3,bags,17,51
P010,C000611,T059689,I00092,S00418,9,bottles,10,90
P025,C004402,T088212,I00243,S00298,9,oz,16,144
P030,C005357,T027712,I00029,S00619,7,cans,11.5,80.5
P026,C003852,T038911,I00024,S00250,5,cans,16.25,81.25
P001,C002981,T079450,I00231,S00386,1,pk,16,16
P026,C005257,T073357,I00199,S00389,5,ct,15,75
P013,C000387,T035388,I00035,S0052,5,cans,16,80
P006,C004315,T033902,I00242,S00607,5,pk,12,60
P006,C003206,T04385,I00185,S00464,3,ct,14,42
P031,C000563,T021460,I00245,S00467,10,rolls,26,260
P001,C002074,T039931,I00179,S00393,5,ct,19,95
P038,C008820,T03457,I00179,S00119,9,ct,19,171
P002,C001453,T089554,I00004,S00212,7,cans,6.75,47.25
P025,C004991,T083094,I00084,S0095,8,bottles,18,144
P039,C009152,T051345,I00251,S00453,2,oz,13,26
P032,C002141,T058785,I00039,S00124,2,bottles,26,52
P032,C005715,T090698,I00055,S0097,3,cans,40,120
P011,C002810,T095750,I00010,S00248,8,cans,6.75,54
P009,C001871,T09440,I00137,S00189,4,ct,24,96
P031,C005882,T029866,I00110,S0072,6,oz,22.5,135
P038,C000346,T07736,I00229,S00258,5,ct,13,65
P032,C005113,T091235,I00052,S00661,10,cans,40,400
P027,C005556,T00984,I00095,S00619,5,botlltes,16,80
P018,C005147,T085705,I00055,S00237,5,cans,40,200
P034,C001407,T099718,I00039,S00412,7,bottles,26,182
P014,C004788,T058504,I00222,S0062,2,ct,12,24
P020,C000689,T017049,I00050,S0086,9,cans,8,72
P019,C004144,T090120,I00045,S00180,9,cans,8,72
P024,C001862,T00888,I00017,S00355,6,cans,6.75,40.5
P019,C004473,T046429,I00195,S0007,9,ct,12.5,112.5
P006,C006208,T063471,I00253,S00399,6,bags,21,126
P015,C004838,T025564,I00036,S00189,6,cans,16,96
P019,C008898,T055731,I00066,S00457,6,bottles,20,120
P025,C003777,T069526,I00223,S00106,9,ct,13.5,121.5
P031,C006238,T03216,I00162,S00196,8,Bags,16,128
P022,C002335,T05005,I00185,S00366,5,ct,14,70
P017,C009156,T04220,I00016,S00424,10,cans,16.25,162.5
P033,C000934,T047761,I00205,S00464,7,ct,16,112
P008,C001249,T059467,I00114,S00467,10,ct,44,440
P003,C005484,T065095,I00038,S00114,7,bottles,23,161
P025,C004795,T051082,I00110,S00572,3,oz,22.5,67.5
P022,C006618,T093414,I00153,S00327,3,bags,15,45
P014,C005581,T061335,I00190,S00653,9,ct,16,144
P017,C000649,T091452,I00042,S00362,8,bottles,28,224
P010,C002973,T072824,I00261,S00602,10,ct,33,330
P039,C003542,T096318,I00250,S00442,11,pack,19.5,214.5
P012,C006207,T010483,I00236,S00367,2,tins,12,24
P003,C005563,T018277,I00161,S00145,7,Bags,17,119
P020,C005253,T086966,I00213,S00115,8,ct,12,96
P006,C000287,T09227,I00116,S00561,4,ct,48,192
P028,C003383,T061859,I00186,S00607,2,ct,13,26
P008,C008874,T09655,I00205,S00616,6,ct,16,96
P022,C006694,T05474,I00005,S00589,8,cans,6.75,54
P022,C008628,T074127,I00086,S00505,11,cans,18,198
P030,C005016,T047873,I00191,S00155,6,bars,24,144
P005,C007888,T090971,I00100,S00568,10,oz.,10,100
P011,C003860,T01694,I00096,S00173,3,bottles,20,60
P037,C005108,T046526,I00102,S00519,6,tubs,16,96
P012,C000094,T058516,I00105,S00551,11,ct,16.5,181.5
P029,C002564,T024459,I00254,S00549,2,oz,13,26
P019,C005430,T061809,I00186,S0029,6,ct,13,78
P006,C006975,T045578,I00192,S00430,3,ct,24,72
P012,C003625,T061370,I00023,S00181,4,cans,6.75,27
P032,C001900,T033593,I00180,S0055,7,ct,19,133
P035,C001595,T072295,I00041,S00579,1,bottles,23,23
P012,C007061,T057461,I00188,S0090,2,ct,14,28
P002,C004330,T088585,I00108,S00440,5,oz,15,75
P016,C007239,T099359,I00035,S0005,2,cans,16,32
P037,C001314,T069788,I00121,S00468,5,ct,17,85
P010,C006196,T072594,I00171,S0076,9,ct,16,144
P009,C002721,T034343,I00025,S00356,1,cans,11.5,11.5
P001,C005364,T049596,I00062,S00557,9,cans,37,333
P021,C005741,T035623,I00056,S00374,4,bottles,24,96
P009,C000522,T066070,I00237,S0035,10,ct,16,160
P013,C001926,T013871,I00044,S00492,7,cans,8,56
P025,C000842,T086345,I00027,S00653,8,cans,16.25,130
P033,C006975,T023855,I00129,S00112,5,pk,18,90
P032,C000977,T059451,I00004,S00589,11,cans,6.75,74.25
P013,C003262,T017437,I00050,S0045,11,cans,8,88
P030,C005324,T026377,I00125,S00286,9,ct,15,135
P020,C008182,T039530,I00114,S00379,11,ct,44,484
P003,C001189,T098001,I00164,S00489,10,ct,16,160
P016,C001195,T038202,I00205,S00660,3,ct,16,48
P023,C002213,T072501,I00174,S00583,11,oz,18,198
P020,C004842,T048352,I00022,S0003,8,cans,16.25,130
P007,C005750,T039546,I00118,S00200,8,ct,42,336
P011,C003921,T062843,I00227,S0075,11,pk,15,165
P028,C002835,T067731,I00047,S00369,4,cans,8,32
P007,C001243,T040595,I00059,S0080,2,bottles,22,44
P004,C000247,T068685,I00219,S00192,8,ct,22,176
P006,C002196,T041817,I00223,S00562,2,ct,13.5,27
P012,C008271,T097137,I00223,S00380,4,ct,13.5,54
P026,C000891,T034098,I00209,S00545,4,ct,13,52
P022,C008545,T013386,I00111,S00342,11,ct,16,176
P034,C008410,T048292,I00192,S00365,5,ct,24,120
P032,C001346,T012616,I00199,S00158,1,ct,15,15
P024,C006980,T047777,I00245,S00717,6,rolls,26,156
P030,C004964,T018031,I00091,S00546,10,bottles,7.5,75
P009,C007127,T093963,I00133,S00591,6,ct,15,90
P035,C008668,T087025,I00073,S00271,11,bottles,20,220
P034,C007020,T063604,I00208,S00373,6,ct,14,84
P027,C002230,T032414,I00155,S00712,5,bags,17,85
P025,C002304,T035543,I00162,S00296,3,Bags,16,48
P004,C009171,T084261,I00035,S00472,1,cans,16,16
P026,C007766,T042208,I00178,S00612,10,ct,26,260
P011,C002424,T062028,I00156,S00300,11,bags,17,187
P024,C000272,T016234,I00063,S00708,1,cans,40,40
P016,C007508,T063836,I00207,S00161,10,ct,14,140
P020,C001180,T017104,I00132,S00157,10,ct,14,140
P027,C008214,T047678,I00015,S0087,11,cans,6.75,74.25
P007,C002087,T047714,I00147,S00497,8,ct,15,120
P005,C001215,T033056,I00172,S00110,8,oz,19,152
P024,C004452,T097931,I00070,S00705,4,bottles,17.5,70
P039,C001299,T018894,I00151,S0058,10,bags,17,170
P020,C000736,T012193,I00092,S00687,8,bottles,10,80
P020,C002316,T061615,I00119,S00200,1,ct,53,53
P039,C008160,T050958,I00194,S0001,2,bars,23,46
P032,C007285,T046716,I00187,S00648,6,ct.,13,78
P026,C008599,T031395,I00024,S00131,3,cans,16.25,48.75
P005,C008281,T079492,I00262,S0072,2,ct,14,28
P017,C002234,T084236,I00089,S00688,1,bottles,9,9
P024,C003132,T055002,I00040,S00335,11,bottles,22,242
P021,C000416,T075543,I00142,S00104,6,ct,12.5,75
P038,C000527,T053639,I00084,S00253,6,bottles,18,108
P011,C003687,T038671,I00012,S00164,8,cans,16.25,130
P011,C001309,T01682,I00201,S00636,8,bars,23,184
P029,C007438,T034920,I00067,S00401,10,bottles,8,80
P008,C001861,T019157,I00029,S00666,2,cans,11.5,23
P028,C007403,T088889,I00190,S00507,1,ct,16,16
P004,C006935,T086566,I00211,S00578,6,ct.,15,90
P003,C006896,T090243,I00072,S00260,9,bottles,20,180
P002,C008436,T062921,I00047,S00435,4,cans,8,32
P031,C002259,T044610,I00032,S00269,5,cans,16,80
P027,C001600,T061231,I00070,S00445,1,bottles,17.5,17.5
P015,C005991,T018945,I00063,S00567,10,cans,40,400
P008,C009053,T019411,I00102,S00170,4,tubs,16,64
P011,C005403,T061978,I00203,S0035,2,ct,18,36
P017,C006689,T044673,I00156,S00516,9,bags,17,153
P035,C008535,T025141,I00127,S0003,5,pk,12.5,62.5
P018,C006441,T043518,I00030,S00193,5,cans,16,80
P007,C008190,T089420,I00120,S00508,10,ct,9,90
P037,C001408,T025614,I00019,S00680,2,cans,6.75,13.5
P011,C007036,T086071,I00167,S0089,10,ct,14,140
P039,C007007,T097018,I00070,S0037,6,bottles,17.5,105
P022,C008757,T042116,I00069,S00220,8,bottles,17.5,140
P002,C002671,T059696,I00134,S00129,3,ct,16,48
P002,C005802,T05509,I00113,S00283,8,ct,42,336
P038,C006066,T035314,I00236,S00546,2,tins,12,24
P018,C007052,T024938,I00252,S00170,1,ct,11,11
P028,C000004,T019521,I00196,S00416,5,ct,16,80
P032,C007552,T065581,I00171,S00719,4,ct,16,64
P016,C006578,T053178,I00156,S0094,8,bags,17,136
P038,C005710,T057741,I00228,S00287,8,pk,14,112
P012,C008127,T016030,I00235,S00253,1,ct,14,14
P027,C008766,T037634,I00042,S00594,9,bottles,28,252
P037,C008367,T055005,I00091,S00346,2,bottles,7.5,15
P026,C001938,T080602,I00032,S00605,2,cans,16,32
P032,C000323,T06344,I00016,S00232,6,cans,16.25,97.5
P037,C008683,T088110,I00122,S00379,5,ct,15,75
P001,C006414,T013288,I00015,S0075,6,cans,6.75,40.5
P031,C004962,T099665,I00194,S00490,4,bars,23,92
P001,C008313,T053207,I00211,S00668,6,ct.,15,90
P036,C002246,T06134,I00057,S00185,1,bottles,24,24
P026,C005207,T011957,I00192,S00335,5,ct,24,120
P011,C007311,T042141,I00146,S00164,4,ct,21,84
P003,C007464,T04027,I00196,S00251,3,ct,16,48
P035,C006138,T055377,I00115,S0068,9,ct,53,477
P008,C002842,T080144,I00215,S00617,6,ct.,14,84
P019,C004745,T06237,I00158,S00712,7,,17,119
P028,C005860,T015633,I00110,S00365,11,oz,22.5,247.5
P039,C007494,T097054,I00248,S00153,7,rolls,26,182
P033,C001827,T059515,I00203,S00717,8,ct,18,144
P036,C003690,T071479,I00187,S00213,10,ct.,13,130
P010,C006427,T01691,I00069,S00425,4,bottles,17.5,70
P020,C002621,T090163,I00105,S00345,7,ct,16.5,115.5
P026,C007339,T083750,I00105,S00200,3,ct,16.5,49.5
P038,C001483,T078120,I00149,S00468,7,ct,15,105
P001,C001191,T098986,I00161,S00341,2,Bags,17,34
P010,C000173,T066491,I00004,S00125,9,cans,6.75,60.75
P011,C003026,T084098,I00150,S0009,10,bags,16,160
P002,C003955,T073065,I00110,S00710,5,oz,22.5,112.5
P027,C002745,T053888,I00029,S00355,1,cans,11.5,11.5
P031,C004061,T016465,I00122,S0076,3,ct,15,45
P008,C000239,T041584,I00124,S00553,7,ct,15,105
P005,C008976,T045277,I00138,S0079,7,ct,32,224
P016,C007433,T049346,I00180,S00725,7,ct,19,133
P038,C000694,T059863,I00089,S00108,10,bottles,9,90
P019,C001301,T050470,I00176,S00228,9,ct,19,171
P024,C008822,T06708,I00160,S00486,7,bags,17,119
P028,C008369,T049489,I00176,S00606,6,ct,19,114
P026,C008509,T03630,I00196,S00307,10,ct,16,160
P004,C006953,T074546,I00255,S00199,4,pack,20,80
P004,C006942,T083389,I00090,S00145,10,bottles,9,90
P038,C000082,T074997,I00178,S00417,9,ct,26,234
P016,C000086,T019862,I00200,S00186,2,bars,20,40
P011,C001675,T020680,I00231,S00496,2,pk,16,32
P038,C003384,T090554,I00020,S00363,11,cans,6.75,74.25
P003,C005913,T02283,I00012,S00661,4,cans,16.25,65
P013,C002321,T065903,I00068,S00231,9,bottles,20,180
P018,C005517,T074733,I00097,S00214,3,cartons,19,57
P028,C005674,T078932,I00192,S00182,7,ct,24,168
P019,C004577,T083790,I00107,S00667,3,oz,20,60
P033,C005190,T077326,I00128,S00563,3,pk,16,48
P031,C005515,T066675,I00176,S00627,1,ct,19,19
P021,C005120,T070171,I00149,S00361,6,ct,15,90
P026,C002379,T017223,I00215,S00462,3,ct.,14,42
P029,C005839,T047452,I00240,S0093,1,ct,14,14
P004,C007563,T059973,I00165,S00262,8,bags,16,128
P001,C007956,T033408,I00234,S00404,4,ct,13,52
P009,C004199,T033106,I00161,S00434,4,Bags,17,68
P036,C003176,T095883,I00217,S00282,11,oz,20.5,225.5
P017,C008497,T086055,I00089,S0001,7,bottles,9,63
P018,C006007,T071085,I00154,S00174,11,Bags,15,165
P011,C007019,T017094,I00174,S00247,9,oz,18,162
P006,C005560,T029964,I00049,S0036,3,cans,8,24
P012,C003361,T042654,I00264,S00339,8,Ct,15,120
P009,C008635,T094456,I00236,S00238,5,tins,12,60
P027,C004985,T019232,I00260,S00242,4,ct,15,60
P007,C004602,T096483,I00212,S0005,10,ct,12,120
P009,C002976,T093323,I00168,S00188,4,ct,18,72
P015,C004011,T085381,I00205,S00638,2,ct,16,32
P011,C005283,T037390,I00184,S00106,1,ct,12,12
P028,C004894,T054440,I00146,S00187,5,ct,21,105
P025,C007998,T057426,I00220,S00561,10,ct,14,140
P010,C009086,T011805,I00190,S00185,4,ct,16,64
P008,C000793,T093805,I00153,S00258,4,bags,15,60
P012,C007422,T013480,I00257,S00662,7,ct,21,147
P024,C006009,T022690,I00075,S00152,9,cans,15.5,139.5
P030,C001769,T098208,I00097,S00197,2,cartons,19,38
P016,C000754,T03819,I00154,S0025,3,Bags,15,45
P032,C006930,T095358,I00217,S00446,3,oz,20.5,61.5
P026,C005818,T058151,I00116,S00627,2,ct,48,96
P015,C007068,T034680,I00188,S00339,7,ct,14,98
P021,C000936,T00633,I00114,S00652,7,ct,44,308
P018,C001519,T023042,I00241,S0005,11,ct,12,132
P017,C007915,T02411,I00251,S00271,4,oz,13,52
P024,C008490,T014868,I00132,S00307,7,ct,14,98
P030,C004150,T093746,I00228,S00679,1,pk,14,14
P015,C000937,T075988,I00243,S00440,10,oz,16,160
P005,C008391,T047801,I00148,S00119,2,ct,15,30
P037,C006580,T056036,I00042,S00269,11,bottles,28,308
P028,C007871,T062057,I00080,S00655,6,bottles,22,132
P001,C005911,T047479,I00186,S00235,4,ct,13,52
P031,C005174,T032185,I00090,S00667,2,bottles,9,18
P012,C005442,T057848,I00224,S0093,10,oz,11,110
P003,C006703,T089772,I00160,S00240,5,bags,17,85
P028,C002739,T072702,I00007,S00622,3,cans,6.75,20.25
P033,C001339,T079301,I00184,S00580,4,ct,12,48
P004,C006780,T016207,I00012,S00671,4,cans,16.25,65
P018,C008929,T03250,I00102,S00361,9,tubs,16,144
P005,C004542,T072656,I00010,S0093,10,cans,6.75,67.5
P018,C006835,T083283,I00214,S00570,9,oz,19.5,175.5
P008,C002885,T055060,I00003,S00504,9,cans,6.75,60.75
P017,C000338,T073902,I00232,S00435,7,ct,12,84
P009,C007038,T072623,I00123,S00224,10,ct,45,450
P025,C000973,T041399,I00257,S0044,4,ct,21,84
P012,C008319,T064766,I00195,S00605,11,ct,12.5,137.5
P028,C009030,T091360,I00093,S00388,5,bottles,13,65
P005,C002715,T011973,I00162,S00511,7,Bags,16,112
P011,C002769,T060489,I00080,S00239,3,bottles,22,66
P018,C005232,T011448,I00014,S00620,4,cans,6.75,27
P023,C004997,T064046,I00115,S0054,10,ct,53,530
P018,C002293,T036556,I00263,S00685,1,Ct,14,14
P036,C006304,T019671,I00068,S00409,2,bottles,20,40
P014,C003087,T052532,I00095,S00193,5,botlltes,16,80
P004,C007142,T032008,I00001,S00678,7,cans,11.5,80.5
P005,C007349,T054422,I00087,S00155,8,bottles,15,120
P013,C002569,T04709,I00043,S00171,9,bottles,24,216
P002,C008588,T067380,I00122,S00560,3,ct,15,45
P022,C009023,T091145,I00203,S00498,6,ct,18,108
P028,C002127,T079361,I00045,S00255,1,cans,8,8
P037,C008407,T089883,I00014,S0029,7,cans,6.75,47.25
P021,C006199,T095588,I00107,S00246,2,oz,20,40
P022,C003765,T059493,I00021,S00182,4,cans,6.75,27
P009,C002254,T078577,I00218,S00466,4,ct,6,24
P009,C002553,T055023,I00130,S00301,4,ct,14,56
P025,C002533,T095730,I00038,S00626,4,bottles,23,92
P033,C000676,T041667,I00093,S00543,1,bottles,13,13
P002,C008078,T088411,I00171,S00475,3,ct,16,48
P018,C007308,T04886,I00070,S00370,4,bottles,17.5,70
